,ds,yhat,yhat_upper,yhat_lower
52,2220-08-25,0.023048299991306087,0.16666387532762797,-0.12306531724707831
53,2220-08-26,-0.5094870411289104,-0.367113318201738,-0.6544676221952991
54,2220-08-27,-0.3992912837522642,-0.25372377078123254,-0.5400959169471903
55,2220-08-28,0.4855244160577301,0.6260780390362628,0.3413553286970154
56,2220-08-29,0.6953290633089754,0.8290116511115144,0.5467110985943222
57,2220-08-30,0.09096824174041818,0.23623663748879267,-0.05587383892669468
58,2220-08-31,-0.4307284024056436,-0.3002577447703656,-0.5707872614599627
59,2220-09-01,-1.0138910142017976,-0.8741231679981252,-1.151832639116187
60,2220-09-02,-0.6529711740249061,-0.5051337012816712,-0.7799903492940237
61,2220-09-03,-0.4421578159836571,-0.30347131577742426,-0.5840929671743552
62,2220-09-04,0.13243282324826466,0.2785093559917749,-0.0023798420300684734
63,2220-09-05,0.5625405685550774,0.7054707080626611,0.42037537836198346
64,2220-09-06,0.7049625963873071,0.8410062554088559,0.563486010300693
65,2220-09-07,0.9418123305787071,1.0883386633683636,0.8108400431151886
66,2220-09-08,0.15288441223254812,0.28943773429514624,0.003998864499254839
67,2220-09-09,-0.5351213723463394,-0.4044332174166258,-0.6764628997265486
68,2220-09-10,-0.4548382083890359,-0.31925225652320427,-0.596524430447531
69,2220-09-11,-0.6262318842122845,-0.48839449167172966,-0.761362856968215
70,2220-09-12,-0.4559420716815198,-0.3098697931312474,-0.5989843827207041
71,2220-09-13,0.2067714567760316,0.3392466544232728,0.060259010902392274
72,2220-09-14,0.7344830845215078,0.8671691163318725,0.6070951696398231
73,2220-09-15,0.6948747706293115,0.8397040182905253,0.5500528609802873
74,2220-09-16,0.1083037935533,0.25124226391896914,-0.03458565332183713
75,2220-09-17,-0.21577107016599428,-0.07934751278041155,-0.36498581601602936
76,2220-09-18,-0.4322788127818563,-0.2896913249809377,-0.5750180039446093
77,2220-09-19,-0.21724160942377013,-0.07901726580293397,-0.3482948253363315
78,2220-09-20,-0.20912988582180114,-0.06754236197120787,-0.3501308606507532
79,2220-09-21,-0.44801285138313285,-0.31900485785345306,-0.5924513342755022
80,2220-09-22,-0.2605366708883734,-0.12360014039107793,-0.4060190976644896
81,2220-09-23,-0.1720022554422599,-0.035110194234482986,-0.3084924596128543
82,2220-09-24,0.10409060790066793,0.2568598714453141,-0.032457495317841596
83,2220-09-25,0.7454411788086192,0.896358733921149,0.6107042037663366
84,2220-09-26,1.1271134514349066,1.2629116773386977,0.9819084043465817
85,2220-09-27,0.3048801032060143,0.4353724523015349,0.16379037161615467
86,2220-09-28,-0.10883913232691211,0.02597787999115187,-0.2618247314498212
87,2220-09-29,-0.05463947330941055,0.08702520317850995,-0.18954607759989914
88,2220-09-30,-0.15263537670082994,-0.01746628244417945,-0.29087132234966595
89,2220-10-01,-0.10058808745740067,0.04677331242558195,-0.2449271731504822
90,2220-10-02,-0.6110817635601452,-0.4613785986449518,-0.7543934664124775
91,2220-10-03,-0.7915706241364453,-0.6508274612603463,-0.9287703736534734
92,2220-10-04,-0.4038900014050777,-0.2629273012809835,-0.5523881958111934
93,2220-10-05,0.28761369675911447,0.4241934327316472,0.14926363240486268
94,2220-10-06,0.6413777789266282,0.7910160784069358,0.5047422227863323
95,2220-10-07,0.8144150221894997,0.951780187794513,0.6806032084732653
96,2220-10-08,0.29966724967639735,0.43286469497040564,0.1717981871269893
97,2220-10-09,-0.6100563067459662,-0.45682984184429737,-0.7441927128916705
98,2220-10-10,-0.528432257710995,-0.3802582274352421,-0.662060514188128
99,2220-10-11,-0.1288387051019514,0.012703645950606558,-0.27478459720933907
100,2220-10-12,-0.5464467753405708,-0.4031380511904719,-0.6886557101543
101,2220-10-13,-0.33116195794728953,-0.1883212606523472,-0.4765442470125764
102,2220-10-14,0.39648658349967675,0.5231862895095393,0.24830321584153042
103,2220-10-15,0.7556256256455216,0.8964412040408742,0.6179254649677091
104,2220-10-16,1.1075671766672688,1.248958643919487,0.977359905396936
105,2220-10-17,0.12211633869838412,0.2560987796036547,-0.010395999961502266
106,2220-10-18,-0.8587170560929945,-0.717669809561317,-0.9938936370041269
107,2220-10-19,-0.7187914644334767,-0.5628503754238602,-0.8657103484505414
108,2220-10-20,-0.30883254340575783,-0.16440611840091252,-0.4414339137477648
109,2220-10-21,0.38095940691600283,0.5280742027697448,0.24101496535580957
110,2220-10-22,0.7692324854050431,0.9131168342073877,0.6221517895793314
111,2220-10-23,0.2380669002322101,0.37928875911915405,0.10459184308394308
112,2220-10-24,-0.16718339391850945,-0.0318715908517518,-0.3094714512609739
113,2220-10-25,-0.45570660169037136,-0.31307559870297746,-0.5978291369510808
114,2220-10-26,-0.3842249065609876,-0.2399896601823246,-0.5263297136873756
115,2220-10-27,-0.03725856702859942,0.10589755057617514,-0.17614212585078695
116,2220-10-28,0.1757617099341685,0.3130112422528157,0.02611223899617659
117,2220-10-29,0.03845766157086494,0.17964801699787689,-0.10104810030977739
118,2220-10-30,-0.31840128593024086,-0.16185184139281045,-0.45624569438687734
119,2220-10-31,-0.10465925002004672,0.042013377630658016,-0.24172993854974056
120,2220-11-01,0.5000804770573515,0.6490834287285628,0.36672936277296714
121,2220-11-02,0.5834173686017808,0.7324558459625563,0.4411001076552674
122,2220-11-03,0.53033455553273,0.6750290888810567,0.39915666041367276
123,2220-11-04,0.11587251399168752,0.2620182934565704,-0.024287554251861403
124,2220-11-05,-0.5642466255841752,-0.4235486724405303,-0.7040221417316608
125,2220-11-06,-0.3853588310674271,-0.2420740373849369,-0.5248114293221062
126,2220-11-07,-0.06709230222480966,0.08088076671889975,-0.19594096493127747
127,2220-11-08,0.25632844078046196,0.3942117059685269,0.11593308383349259
128,2220-11-09,-0.2801227594454294,-0.13523491455246409,-0.4166361629463756
129,2220-11-10,-0.36925618971568885,-0.2347028749786643,-0.5098981536224092
130,2220-11-11,0.06217781294052116,0.20416813992249283,-0.08449658314553948
131,2220-11-12,-0.17951661455312107,-0.03140620139569718,-0.3169522100330263
132,2220-11-13,-0.8294640055489552,-0.6840189333042633,-0.9695727867928623
133,2220-11-14,-0.4375326197470497,-0.288097837333969,-0.574956190138995
134,2220-11-15,0.4532250512772155,0.5972757420594744,0.3069208101890994
135,2220-11-16,1.043854715176245,1.1750864325946528,0.9020147517727536
136,2220-11-17,1.1839764208405854,1.3221188884007387,1.0442445539986496
137,2220-11-18,0.7029989542597456,0.8420778283220882,0.5658056846563068
138,2220-11-19,0.1522507002460275,0.2947011490993027,0.01264262240057045
139,2220-11-20,-1.0078800082993464,-0.8730215807832141,-1.1546297340927734
140,2220-11-21,-1.6646401422801653,-1.5312142641636601,-1.8164734841872625
141,2220-11-22,-1.2268620494231905,-1.0959579738455574,-1.3740969577115314
142,2220-11-23,0.08947197976680654,0.2308874187127304,-0.06063738500443411
143,2220-11-24,0.7496685491757978,0.8850540820752044,0.6032581467193737
144,2220-11-25,0.7434232919809389,0.8823468296840897,0.5937745894451012
145,2220-11-26,0.6408117457304637,0.7730864484633444,0.49004707967288985
146,2220-11-27,0.9400910163394192,1.0779747738094383,0.8051174860559729
147,2220-11-28,0.8723424860302091,1.0132507788228367,0.7363160552022009
148,2220-11-29,-0.18937595519565031,-0.04710076526323006,-0.33018144572874175
149,2220-11-30,-0.7548689750780215,-0.6117578931125611,-0.9068406268549558
150,2220-12-01,-0.670719987801357,-0.5393272925688973,-0.8196889557087267
151,2220-12-02,-0.660786518880051,-0.5180224672806788,-0.8025051230825707
152,2220-12-03,-0.6774426182148635,-0.5402823882937969,-0.8205742978805814
153,2220-12-04,-0.33408931879526926,-0.1937812876788464,-0.48050731248423456
154,2220-12-05,0.18601832885990888,0.3262288040279858,0.046676952453197064
155,2220-12-06,0.6917108468622483,0.8375867405540135,0.557871596710411
156,2220-12-07,0.8931766588175385,1.038419695368339,0.7616041746372643
157,2220-12-08,0.5130799842846201,0.6498551750683463,0.37338872416377256
158,2220-12-09,0.0832756639728025,0.22729338966347168,-0.06108486691105004
159,2220-12-10,-0.2761541980191822,-0.13297852339866237,-0.42263199049013617
160,2220-12-11,-0.4790741759922438,-0.3298104567425916,-0.6231240697478292
161,2220-12-12,-0.2996980290440373,-0.15231918188382304,-0.4392579744766149
162,2220-12-13,0.015533345546365207,0.1509307480043743,-0.13678564606472668
163,2220-12-14,-0.09310269178359276,0.03838112464740785,-0.2348667083557122
164,2220-12-15,-1.0911154170583994,-0.9541985677535542,-1.2289461197015283
165,2220-12-16,-0.9277858925762326,-0.788042011908075,-1.0636521014128626
166,2220-12-17,0.03874035678585519,0.1857670595253284,-0.10726886282029145
167,2220-12-18,0.6245463041595648,0.7600167300360621,0.4916622822632233
168,2220-12-19,0.9306295963739638,1.069556656437895,0.7934473954237055
169,2220-12-20,1.3638206123738945,1.5071664972959222,1.215315619387142
170,2220-12-21,1.0273086577903623,1.1678816437214992,0.8931125743785704
171,2220-12-22,0.05459477212004871,0.19587786413054406,-0.0950307848959967
172,2220-12-23,-0.4405748771411797,-0.30984034322052584,-0.5780793291285272
173,2220-12-24,-0.8272272780345892,-0.6733023640581147,-0.9595659224475739
174,2220-12-25,-1.2704904701625759,-1.1337445573336502,-1.4141860256599115
175,2220-12-26,-1.197840413065356,-1.0528797397327287,-1.3373391112223483
176,2220-12-27,-0.11330505526921064,0.024543247895424013,-0.2594717320543049
177,2220-12-28,0.5559594595557906,0.6985161711575231,0.41410985893684626
178,2220-12-29,0.6620032833692776,0.8100681974663304,0.5248009379191405
179,2220-12-30,0.8921616770523162,1.041100186045478,0.7565279988825435
180,2220-12-31,0.9032973837601832,1.0545619133063526,0.7645673741450916
181,2221-01-01,0.23998906586651025,0.37287100750150876,0.10206934987904366
182,2221-01-02,-0.6033565740946873,-0.46179081054670396,-0.7470688782647688
183,2221-01-03,-1.0115903704268288,-0.8744409811482784,-1.1405382303643596
184,2221-01-04,-0.4604796561454092,-0.3190535479289404,-0.6003004859010913
185,2221-01-05,-0.1595985406799868,-0.00908193463622483,-0.29894186843254
186,2221-01-06,0.5307871605601375,0.6687863483836393,0.38624666840930144
187,2221-01-07,0.867341594001134,1.0169629185622187,0.7339421008694613
188,2221-01-08,0.39676047603249415,0.5256970453277361,0.2561406589029268
189,2221-01-09,-0.116436607528142,0.033584447979557654,-0.26204578806163153
190,2221-01-10,-0.8627286377085703,-0.7219100037638971,-1.0029116140898766
191,2221-01-11,-0.5609745483666474,-0.42284975631719723,-0.7057107614707577
192,2221-01-12,-0.19238963972747558,-0.04118028773694205,-0.3189682240087569
193,2221-01-13,0.17779164749691356,0.30959417791523935,0.033991577739994706
194,2221-01-14,0.6706015852503061,0.8082994248704257,0.5328161705968981
195,2221-01-15,0.3105855044597806,0.455552160670583,0.1576725960430424
196,2221-01-16,-0.405736468845317,-0.2713304178098632,-0.5524619619612263
197,2221-01-17,-0.15852004758675553,-0.009865580219369008,-0.30570848913390275
198,2221-01-18,-0.004016232512384588,0.139976365807035,-0.14370326155689955
199,2221-01-19,0.1667658126025423,0.30430686921022687,0.02208513564299957
200,2221-01-20,0.3734795818365426,0.5103368195985506,0.22732698048363228
201,2221-01-21,0.06317835621974588,0.20514621198365227,-0.08181050005360896
202,2221-01-22,-0.351110897713542,-0.21144431236498426,-0.48868226533320824
203,2221-01-23,-0.5538463521769865,-0.3999009683383319,-0.7077194422509899
204,2221-01-24,-0.3880175295989682,-0.25222246674079385,-0.5274744558544181
205,2221-01-25,0.277197903520671,0.41958974623826467,0.140400774744106
206,2221-01-26,0.42466435687602827,0.5720022800356296,0.27463379057173193
207,2221-01-27,0.3738425388314828,0.5156132144696834,0.24232873135390476
208,2221-01-28,0.5719735790774325,0.7038731264314262,0.4375740857181771
209,2221-01-29,0.10743768866397263,0.2464691888137611,-0.0294823492438708
210,2221-01-30,0.08756858129677203,0.24308017195046042,-0.054618502154945625
211,2221-01-31,-0.28691939046780424,-0.1424853945986621,-0.43323662436050714
212,2221-02-01,-0.7923965727801289,-0.657122120284322,-0.9286359417212634
213,2221-02-02,-1.0301456996458622,-0.8951531474096992,-1.1672965145723642
214,2221-02-03,-0.538916849392079,-0.39722869939978683,-0.6833960833164284
215,2221-02-04,0.35599357076158755,0.49213707597140266,0.21796521166297964
216,2221-02-05,0.5832527631320304,0.7164912723412239,0.4404620089292376
217,2221-02-06,0.2933725847950953,0.44535190276428344,0.16238655496936477
218,2221-02-07,0.37317566093544663,0.5133975874753326,0.2262014881962087
219,2221-02-08,0.7100604541349343,0.849047336521069,0.5587482542385499
220,2221-02-09,0.3273146532640271,0.47006724339021644,0.19516224436941712
221,2221-02-10,-0.058251574692778973,0.08148068523060209,-0.2041723431670173
222,2221-02-11,-0.002865317191819372,0.13125884964549572,-0.15047563214085466
223,2221-02-12,-0.21278694779464868,-0.06600084524552881,-0.3556795139063868
224,2221-02-13,-0.5568026158981355,-0.4260730056904312,-0.6996256670418572
225,2221-02-14,-0.6856258313664108,-0.5437111135436882,-0.8352926768973722
226,2221-02-15,-0.16557787572083527,-0.03772806539696626,-0.30303541676517726
227,2221-02-16,0.6856309803743501,0.8176084764030314,0.5357353556428726
228,2221-02-17,0.49005202964424155,0.6317472974164449,0.35102044299228596
229,2221-02-18,0.2250271239991377,0.3777160564934286,0.08078642276367286
230,2221-02-19,-0.25560147579847436,-0.11900266965302657,-0.3966469173485511
231,2221-02-20,-0.9369644660113888,-0.7855402928933073,-1.0771124154961953
232,2221-02-21,-0.8158254494528053,-0.6752469077890304,-0.9611934435936876
233,2221-02-22,0.14512152523198552,0.27763193639928807,-0.00778488086730362
234,2221-02-23,0.903054465979736,1.0402217281403126,0.7658143257107634
235,2221-02-24,0.5833072123157448,0.7309139960968657,0.4471892486707538
236,2221-02-25,-0.18276919835907923,-0.04403156360499732,-0.32294745989793905
237,2221-02-26,-0.31900491467783343,-0.1806119940490721,-0.45881356257002004
238,2221-02-27,0.21394625393709377,0.3558165460653857,0.07856737533937064
239,2221-02-28,0.8690008858483467,1.0150840137023194,0.726664093062171
240,2221-03-01,0.7134564627477116,0.8645473400483193,0.5828001535270406
241,2221-03-02,0.11803552343365975,0.26932939299885655,-0.028361604697462368
242,2221-03-03,-0.3676224767166135,-0.2307469912828142,-0.5120888381817545
243,2221-03-04,-0.7824998950949005,-0.6447383885583167,-0.9164104015296242
244,2221-03-05,-0.8547811715422304,-0.707127678092629,-1.0022456163903262
245,2221-03-06,-1.130022249609713,-0.9928173931681987,-1.2679521837993022
246,2221-03-07,-0.5156664781408562,-0.3696730587777941,-0.6588452072411282
247,2221-03-08,0.31110696093209356,0.44695842628275617,0.16713678183213324
248,2221-03-09,0.6140429594610584,0.7644787028041464,0.47181051478648744
249,2221-03-10,0.6300497443302348,0.772180510661858,0.4886697509799759
250,2221-03-11,0.29316579625219086,0.4313808557358655,0.15599420119876534
251,2221-03-12,-0.005515414126289309,0.13083681522635987,-0.14319309301689634
252,2221-03-13,-0.06902828072287692,0.06715831656001937,-0.21018685573172652
253,2221-03-14,0.31926666311008345,0.4581704872868656,0.17658634829246245
254,2221-03-15,0.5377055793193631,0.6964195054463166,0.40627724175917806
255,2221-03-16,0.6739831531287862,0.8047040825322704,0.5248719248763504
256,2221-03-17,-0.04152424278611533,0.0938880899465961,-0.1879135304620487
257,2221-03-18,-0.7227540925235797,-0.5821278275769304,-0.8709782953293089
258,2221-03-19,-0.720124680202675,-0.5711528782757745,-0.8594029481334605
259,2221-03-20,-0.6707890415695437,-0.5292163619448778,-0.8104521733476141
260,2221-03-21,0.5293214124463917,0.677934021582683,0.38941389887985295
261,2221-03-22,0.6739391870799974,0.81563220765257,0.5337009058906307
262,2221-03-23,-0.5297291219055802,-0.3822819838324563,-0.6754027868352585
263,2221-03-24,-0.8439751319623864,-0.7060474176458054,-0.9736371558795214
264,2221-03-25,-0.4487006006865526,-0.3172971546058711,-0.5973269449751605
265,2221-03-26,0.150835387566587,0.3014352271365102,0.020109251613054997
266,2221-03-27,0.5589881734053432,0.6890624111674487,0.4071466480150473
267,2221-03-28,0.37268762432192126,0.5171929663497881,0.23825856906508291
268,2221-03-29,0.31116310058935664,0.45602845143696014,0.1639815531830482
269,2221-03-30,0.2864833942551845,0.424673518242263,0.15648876425600927
270,2221-03-31,0.4709825870091051,0.6067347193839295,0.3418822092401785
271,2221-04-01,0.61131037730441,0.7530089529381061,0.4723804996879781
272,2221-04-02,0.24533257640116418,0.3868901234704643,0.09681479529957518
273,2221-04-03,0.3597075882107509,0.5007204739007446,0.2199650042220256
274,2221-04-04,-0.13785834363731286,0.0038396997826464635,-0.2765450337878745
275,2221-04-05,-0.9041814430544569,-0.7664651991493711,-1.0554421241684202
276,2221-04-06,-0.6703540576634057,-0.5274876248206731,-0.815764791305203
277,2221-04-07,-0.5658907294633555,-0.4242516336054648,-0.7060311228974607
278,2221-04-08,-0.7096779483451621,-0.5805400480949433,-0.8512318453055575
279,2221-04-09,-0.7735888009597032,-0.6366676697252622,-0.9132613365011055
280,2221-04-10,-0.29062073775170616,-0.1493537059558603,-0.42673397498710264
281,2221-04-11,0.5660675904735215,0.7150468226228806,0.42872430980267345
282,2221-04-12,0.5606748987854662,0.7043522717481305,0.4079412392084961
283,2221-04-13,0.32263484200382186,0.458116968865787,0.1831793984909203
284,2221-04-14,0.003620056615875611,0.14434572677011218,-0.13473962921382615
285,2221-04-15,0.3427611379580934,0.4838193223883197,0.19570542050368045
286,2221-04-16,0.836976454130573,0.9713259747004629,0.6817667913835693
287,2221-04-17,0.9342955612879881,1.0693546774525557,0.771632408749401
288,2221-04-18,0.43968926751163,0.5886156862194255,0.3175215140715622
289,2221-04-19,-0.11446464968906322,0.0323288855585857,-0.26277389995300965
290,2221-04-20,-0.08014949453292952,0.06671754303658202,-0.2221104916381887
291,2221-04-21,-1.171116069285178,-1.0310384276271665,-1.3131191042145032
292,2221-04-22,-2.0474861735449204,-1.9138111497590597,-2.186066821527921
293,2221-04-23,-1.7288576452068045,-1.5751967990280864,-1.8766242080216897
294,2221-04-24,-0.1804358507115824,-0.039517468544601676,-0.3218814804015125
295,2221-04-25,1.2068184360729601,1.3377076736955453,1.0590806665066035
296,2221-04-26,1.8416364913947234,1.9831120973732181,1.6903424063869803
297,2221-04-27,2.2156580291034373,2.356892046162476,2.074566692545088
298,2221-04-28,1.2595375153018789,1.4063452287953133,1.1085647456510985
299,2221-04-29,-0.43165204154411174,-0.293532609908185,-0.5766005907252966
300,2221-04-30,-1.549641143903654,-1.4136525212182818,-1.6946628650787787
301,2221-05-01,-1.347225195882517,-1.1876920043165977,-1.4852742297349537
302,2221-05-02,-0.6192521098954823,-0.47125757404875357,-0.7617828330220426
303,2221-05-03,-0.25858649783570764,-0.12026960289053439,-0.4024675612479715
304,2221-05-04,0.19282054300114249,0.32964537615343026,0.056867124107862994
305,2221-05-05,0.8225304313214891,0.9694608883232152,0.6897861517426466
306,2221-05-06,0.6420462991139883,0.7724303870986091,0.4985328114974564
307,2221-05-07,-0.1716521554905157,-0.03273876926771557,-0.3132882031163285
308,2221-05-08,-0.11378150230847428,0.03342469110699311,-0.25931409986990367
309,2221-05-09,0.08571650307869716,0.21892798156524484,-0.06508929954231797
310,2221-05-10,-0.37832076624059763,-0.2302719143417397,-0.506287303982096
311,2221-05-11,-0.5600021565560268,-0.41624643760615343,-0.7039761727730454
312,2221-05-12,0.24150262725163396,0.3852648423951512,0.09695930900897126
313,2221-05-13,0.2612770443833309,0.40111673992832997,0.12317934715004851
314,2221-05-14,0.28152823067988725,0.42643357346503097,0.14239076817333307
315,2221-05-15,0.07270913286923508,0.21424048628995987,-0.06337529685835365
316,2221-05-16,-0.18170518368417155,-0.036564358950934864,-0.3300082379790591
317,2221-05-17,0.3290110065336162,0.470480633882566,0.18853582894679405
318,2221-05-18,-0.30812482395245455,-0.16057063012304615,-0.4512806022447899
319,2221-05-19,-0.6571301628156554,-0.5133127044186192,-0.8085690743838602
320,2221-05-20,-0.6234159524626994,-0.47905713548548046,-0.7666798514913205
321,2221-05-21,-0.4579673458435104,-0.31835822025733956,-0.5981677884046106
322,2221-05-22,0.10321192323934458,0.24160474244668767,-0.03535712796311849
323,2221-05-23,0.513592885878077,0.6486446359263882,0.3688764394187892
324,2221-05-24,0.5759086374844322,0.7041897683756031,0.44063194815829293
325,2221-05-25,0.8684103050032226,1.0105398322812267,0.7284156942163151
326,2221-05-26,0.78388107839321,0.9380544744640239,0.6349905975194333
327,2221-05-27,0.6045035631934217,0.7488209454454915,0.4638895063265811
328,2221-05-28,0.1375838024221292,0.28181512740165,-0.003735809299024235
329,2221-05-29,-0.5144017175090738,-0.3669591298803172,-0.6469667696465925
330,2221-05-30,-0.754597563157242,-0.6134588568136107,-0.8930219966167746
331,2221-05-31,-0.8380562664670226,-0.702558239110367,-0.9793715816986049
332,2221-06-01,-0.5730520361101328,-0.4267302987420234,-0.7148311630577331
333,2221-06-02,-0.3138674280084798,-0.17132220611138746,-0.4547465455813966
334,2221-06-03,-0.06179255634729919,0.08640782603127524,-0.21035067252780185
335,2221-06-04,-0.25755305552657193,-0.11349075615882293,-0.3912766892528443
336,2221-06-05,-0.12484788894315357,0.022317200789466436,-0.2660073112952095
337,2221-06-06,0.29134046641184674,0.43153867420224457,0.1483098474639929
338,2221-06-07,0.6544118841003603,0.8016212338640973,0.510977761280729
339,2221-06-08,1.0055882687270548,1.14616279714675,0.8513985633246834
340,2221-06-09,1.3721836339443823,1.5092779710219462,1.2311560697936355
341,2221-06-10,0.755978535400721,0.8956060695393597,0.6073653257486359
342,2221-06-11,-0.35313651991941575,-0.20982681689371396,-0.4979596027995937
343,2221-06-12,-1.0989146649387154,-0.9666123788723817,-1.247863658387494
344,2221-06-13,-0.8164204382923862,-0.6612432711789863,-0.9642862765669666
345,2221-06-14,-0.3693993754113978,-0.2223493961529036,-0.5064665134475083
346,2221-06-15,-0.7117807049784589,-0.5669250302703877,-0.8599864537842327
347,2221-06-16,-1.0510632737026084,-0.9100688335541762,-1.2006538153325248
348,2221-06-17,-0.5485847742567903,-0.4145139088544228,-0.6913994899622123
349,2221-06-18,0.2859668876816198,0.4265457078287268,0.1397208433064576
350,2221-06-19,0.42659071567042134,0.5731050568725237,0.29053979814516534
351,2221-06-20,0.7412723640888729,0.8784924942306663,0.5949887989622396
352,2221-06-21,1.2226705680570904,1.359606105130999,1.0827461943468337
353,2221-06-22,1.1177051529940285,1.260253926050585,0.9739377498968235
354,2221-06-23,0.5599701482611845,0.7040378006686372,0.4138292770378411
355,2221-06-24,-0.1605297647870748,-0.01745188631742507,-0.29758733613045196
356,2221-06-25,-1.1451655782841923,-1.0012330895188581,-1.2817918793387062
357,2221-06-26,-0.619844890319225,-0.4830998224514856,-0.7637237322627652
358,2221-06-27,-0.00942745291485625,0.127445393523004,-0.1519813432042342
359,2221-06-28,-0.028849035810925905,0.1152180885133661,-0.15775005338646114
360,2221-06-29,-0.1420677871982835,0.007842834342283778,-0.27279809409369454
361,2221-06-30,-0.3600531618124694,-0.22420246063553415,-0.5038355523038996
362,2221-07-01,-0.07257768305188628,0.07183514937549859,-0.21041726864354365
363,2221-07-02,0.06349745420652997,0.20234273742947348,-0.07923836432580131
364,2221-07-03,-0.0771537854369434,0.05873373913856977,-0.2243545741695739
365,2221-07-04,0.0664777671150083,0.21025400094369393,-0.07355277843637811
366,2221-07-05,0.47190168135405836,0.6166940880426106,0.3250710981762936
367,2221-07-06,0.3199150903364065,0.46917950246930284,0.18083114769383812
368,2221-07-07,-0.513534743076651,-0.37044313551607616,-0.650544102937487
369,2221-07-08,-0.5206015270666718,-0.36712754547372567,-0.6643714062790358
370,2221-07-09,0.26662343853494114,0.4067071416887912,0.1410442813934593
371,2221-07-10,0.5410291638058684,0.6846692225091899,0.3990818832563181
372,2221-07-11,0.4803656426735041,0.6157140487832352,0.32654182079882493
373,2221-07-12,-0.2228571056959604,-0.08096075197945493,-0.3629158073954348
